sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
DF_0166,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Southwest control area on 20 Jul 2023?,"Morning ramp demand for Southwest on 20 Jul 2023 rises from 2538.4 MW at 06:00 to 3538.9 MW by 09:00, a ramp rate of 69.5 MW per 15-minute interval. Generation dispatch follows the economic merit order with 56.7% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",3553.026,3538.871,14.155,0.953,1.036,0.577,56.7,IEEE-30,SCN_DF_0166,none,N/A,N/A,T10,True,True,3,4.67,True,0.0,0.0,0.409,0.439,0.834,True,91.6,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_0167,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 2623 MW on 3 Aug 2023?,"If load reaches 2622.6 MW the operator activates 59.6 MW of Tier-1 interruptible industrial demand response. Combined with 467.6 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.984 pu and all thermal limits return to below 0.95 pu of rated capacity.",2633.084,2622.594,10.49,0.984,1.045,0.86,31.8,IEEE-118,SCN_DF_0167,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.322,0.442,0.846,True,92.7,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_0168,demand_forecasting,train,multi_step,hard,"Given 35°C forecast and 20% renewable penetration on 22 Jun 2023, what is the optimal dispatch plan?",At 35°C with 20% renewable penetration the system faces 3454.4 MW demand and 1582.1 MW renewable supply. The 1941.5 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.80 to 0.60 pu. Total generation cost is 253052 USD/hour at a marginal price of 71.5 USD/MWh.,3475.111,3454.385,20.726,0.96,1.033,0.796,44.9,IEEE-118,SCN_DF_0168,none,N/A,N/A,T12,True,True,3,4.67,True,0.0,0.0,0.393,0.482,0.834,True,93.3,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_0169,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone C on 14 Jul 2023?,"Overnight base load for Grid Zone C on 14 Jul 2023 is estimated at 3568.8 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 69.2 USD/MWh at this operating point.",3590.173,3568.76,21.413,0.983,1.022,0.839,62.4,IEEE-118,SCN_DF_0169,none,N/A,N/A,T01,True,True,3,4.33,True,0.0,0.0,0.323,0.489,0.853,True,87.5,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_0170,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 2448 MW on 18 May 2023?,"If load reaches 2447.5 MW the operator activates 41.2 MW of Tier-1 interruptible industrial demand response. Combined with 467.9 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.966 pu and all thermal limits return to below 0.95 pu of rated capacity.",2464.651,2447.518,17.133,0.966,1.022,0.736,11.3,IEEE-30,SCN_DF_0170,none,N/A,N/A,T02,True,True,3,4.33,True,0.0,0.0,0.325,0.501,0.839,True,93.0,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_0171,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 5521 MW peak demand with 20% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 5521.4 MW with 20% renewables commits 2 CCGT units at 2617 MW each, one hydro unit at 647 MW, and all available renewables at 1349.8 MW. Total commitment cost is 421383 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",5560.049,5521.399,38.65,0.975,1.033,0.585,24.8,IEEE-118,SCN_DF_0171,none,N/A,N/A,T03,True,True,3,4.0,True,0.0,0.0,0.33,0.481,0.845,True,85.6,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_0172,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone E on 9 Sep 2022?,"Overnight base load for Grid Zone E on 9 Sep 2022 is estimated at 2523.1 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 57.8 USD/MWh at this operating point.",2533.242,2523.149,10.093,0.969,1.028,0.832,20.0,IEEE-118,SCN_DF_0172,none,N/A,N/A,T04,True,True,3,4.0,True,0.0,0.0,0.406,0.459,0.826,True,90.6,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_0173,demand_forecasting,train,reasoning,medium,How does a 55% demand surge during a heat event affect system stability on 12 Feb 2023?,"A 55% unplanned demand surge raises system load to 3823.0 MW. Maximum line utilisation reaches 0.81 pu on the critical corridor, requiring re-dispatch of 199.8 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.977 pu. Reserve margin is maintained at 12.9%.",3845.929,3822.991,22.938,0.977,1.037,0.81,31.6,IEEE-118,SCN_DF_0173,none,N/A,N/A,T05,True,True,3,3.67,True,0.0,0.0,0.397,0.446,0.835,True,91.1,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_0174,demand_forecasting,train,multi_step,hard,"Given 42°C forecast and 70% renewable penetration on 22 Jun 2023, what is the optimal dispatch plan?",At 42°C with 70% renewable penetration the system faces 4386.7 MW demand and 2655.0 MW renewable supply. The 1493.4 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.73 to 0.72 pu. Total generation cost is 293342 USD/hour at a marginal price of 70.2 USD/MWh.,4404.251,4386.704,17.547,0.975,1.041,0.729,64.0,IEEE-118,SCN_DF_0174,none,N/A,N/A,T06,True,True,3,4.33,True,0.0,0.0,0.398,0.474,0.854,True,91.4,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0175,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone D on 18 May 2023?,"Overnight base load for Grid Zone D on 18 May 2023 is estimated at 2431.4 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 55.4 USD/MWh at this operating point.",2446.036,2431.447,14.589,0.971,1.024,0.751,53.7,IEEE-118,SCN_DF_0175,none,N/A,N/A,T07,True,True,3,4.0,True,0.0,0.0,0.364,0.462,0.828,True,90.7,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_0176,demand_forecasting,train,reasoning,medium,How does a 35% demand surge during a heat event affect system stability on 10 Mar 2023?,"A 35% unplanned demand surge raises system load to 3860.7 MW. Maximum line utilisation reaches 0.72 pu on the critical corridor, requiring re-dispatch of 156.9 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.966 pu. Reserve margin is maintained at 14.2%.",3880.005,3860.701,19.304,0.966,1.03,0.723,47.3,IEEE-118,SCN_DF_0176,none,N/A,N/A,T08,True,True,3,4.33,True,0.0,0.0,0.404,0.501,0.833,True,85.6,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_0177,demand_forecasting,train,multi_step,hard,"Given 42°C forecast and 15% renewable penetration on 12 Feb 2023, what is the optimal dispatch plan?",At 42°C with 15% renewable penetration the system faces 4858.7 MW demand and 1395.9 MW renewable supply. The 3352.1 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.78 to 0.69 pu. Total generation cost is 356446 USD/hour at a marginal price of 74.6 USD/MWh.,4892.664,4858.653,34.011,0.971,1.029,0.775,29.4,IEEE-118,SCN_DF_0177,none,N/A,N/A,T09,True,True,3,4.0,True,0.0,0.0,0.337,0.458,0.857,True,90.2,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_0178,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Southwest control area on 12 Feb 2023?,"Morning ramp demand for Southwest on 12 Feb 2023 rises from 2960.8 MW at 06:00 to 4164.9 MW by 09:00, a ramp rate of 105.6 MW per 15-minute interval. Generation dispatch follows the economic merit order with 63.3% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",4185.759,4164.934,20.825,0.971,1.027,0.737,63.3,IEEE-118,SCN_DF_0178,none,N/A,N/A,T10,True,True,3,4.0,True,0.0,0.0,0.385,0.458,0.854,True,89.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
DF_0179,demand_forecasting,train,reasoning,medium,"Given a 40% increase in solar output, how does afternoon net load change on 5 Apr 2023?","With 40% additional solar generation the net load during 13:00–16:00 falls from 4431.5 MW to 1835.2 MW, a reduction of 387.4 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.970 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.71 pu on any monitored corridor.",4462.525,4431.504,31.021,0.97,1.009,0.707,56.9,IEEE-118,SCN_DF_0179,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.346,0.488,0.834,True,90.4,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_0180,demand_forecasting,train,multi_step,hard,"Given 28°C forecast and 40% renewable penetration on 28 Nov 2023, what is the optimal dispatch plan?",At 28°C with 40% renewable penetration the system faces 3509.2 MW demand and 1461.7 MW renewable supply. The 1985.7 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.72 to 0.61 pu. Total generation cost is 234654 USD/hour at a marginal price of 67.6 USD/MWh.,3526.753,3509.207,17.546,0.965,1.049,0.72,42.4,IEEE-118,SCN_DF_0180,none,N/A,N/A,T12,True,True,3,4.0,True,0.0,0.0,0.331,0.52,0.834,True,90.0,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0181,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone E on 20 Jul 2023?,"Overnight base load for Grid Zone E on 20 Jul 2023 is estimated at 4667.5 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 73.6 USD/MWh at this operating point.",4704.843,4667.503,37.34,0.971,1.041,0.809,31.1,IEEE-118,SCN_DF_0181,none,N/A,N/A,T01,True,True,3,3.67,True,0.0,0.0,0.332,0.52,0.829,True,85.6,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_0182,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3278 MW on 10 Mar 2023?,"If load reaches 3278.1 MW the operator activates 26.6 MW of Tier-1 interruptible industrial demand response. Combined with 358.0 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.982 pu and all thermal limits return to below 0.95 pu of rated capacity.",3304.349,3278.124,26.225,0.982,1.036,0.783,32.0,IEEE-30,SCN_DF_0182,none,N/A,N/A,T02,True,True,3,4.33,True,0.0,0.0,0.381,0.458,0.835,True,88.6,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_0183,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 4694 MW peak demand with 70% renewable penetration on 5 Apr 2023?,"The least-cost unit commitment for 4694.3 MW with 70% renewables commits 2 CCGT units at 161 MW each, one hydro unit at 451 MW, and all available renewables at 3272.8 MW. Total commitment cost is 346666 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",4717.78,4694.308,23.472,0.966,1.022,0.784,69.3,IEEE-118,SCN_DF_0183,none,N/A,N/A,T03,True,True,3,4.33,True,0.0,0.0,0.352,0.421,0.857,True,87.9,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0184,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Northeast region on 5 Apr 2023?,The predicted peak demand for Northeast on 5 Apr 2023 is 4354.5 MW. Generation is scheduled at 4376.3 MW to cover forecast uncertainty. Transmission losses are estimated at 21.8 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,4376.273,4354.5,21.773,0.975,1.018,0.725,40.8,IEEE-118,SCN_DF_0184,none,N/A,N/A,T04,True,True,3,3.33,True,0.0,0.0,0.344,0.541,0.827,True,86.4,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_0185,demand_forecasting,train,reasoning,medium,"Given a 35% increase in solar output, how does afternoon net load change on 22 Jun 2023?","With 35% additional solar generation the net load during 13:00–16:00 falls from 2239.1 MW to 1648.4 MW, a reduction of 189.2 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.961 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.66 pu on any monitored corridor.",2252.557,2239.122,13.435,0.961,1.018,0.663,25.2,IEEE-30,SCN_DF_0185,none,N/A,N/A,T05,True,True,3,4.67,True,0.0,0.0,0.413,0.522,0.857,True,92.0,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0186,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 3947 MW peak demand with 78% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 3947.1 MW with 78% renewables commits 2 CCGT units at 866 MW each, one hydro unit at 353 MW, and all available renewables at 2062.2 MW. Total commitment cost is 269621 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",3962.856,3947.068,15.788,0.976,1.034,0.89,52.9,IEEE-30,SCN_DF_0186,none,N/A,N/A,T06,True,True,3,4.33,True,0.0,0.0,0.358,0.451,0.832,True,88.3,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_0187,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone E on 14 Jul 2023?,"Overnight base load for Grid Zone E on 14 Jul 2023 is estimated at 5399.7 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 75.6 USD/MWh at this operating point.",5426.734,5399.735,26.999,0.985,1.014,0.699,19.2,IEEE-30,SCN_DF_0187,none,N/A,N/A,T07,True,True,3,3.33,True,0.0,0.0,0.322,0.502,0.825,True,92.8,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0188,demand_forecasting,train,reasoning,medium,"Given a 20% increase in solar output, how does afternoon net load change on 31 Oct 2023?","With 20% additional solar generation the net load during 13:00–16:00 falls from 4354.6 MW to 3107.0 MW, a reduction of 374.8 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.965 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.73 pu on any monitored corridor.",4380.679,4354.552,26.127,0.965,1.042,0.729,25.8,IEEE-118,SCN_DF_0188,none,N/A,N/A,T08,True,True,3,3.67,True,0.0,0.0,0.323,0.507,0.837,True,86.9,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_0189,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 2682 MW peak demand with 15% renewable penetration on 20 Jul 2023?,"The least-cost unit commitment for 2681.6 MW with 15% renewables commits 2 CCGT units at 493 MW each, one hydro unit at 280 MW, and all available renewables at 1564.6 MW. Total commitment cost is 156219 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",2700.409,2681.638,18.771,1.0,1.042,0.536,62.8,IEEE-118,SCN_DF_0189,none,N/A,N/A,T09,True,True,3,3.0,True,0.0,0.0,0.395,0.526,0.852,True,92.7,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0190,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone B on 18 May 2023?,"Overnight base load for Grid Zone B on 18 May 2023 is estimated at 2838.8 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 63.0 USD/MWh at this operating point.",2858.656,2838.785,19.871,0.959,1.017,0.89,25.4,IEEE-118,SCN_DF_0190,none,N/A,N/A,T10,True,True,3,4.0,True,0.0,0.0,0.338,0.435,0.844,True,86.6,False,none,0.83,physics-constrained synthetic generation,2024-01-01
