doc_id,document_type,title,authors,publication_year,publisher,doi,primary_category,sub_category,keywords,abstract_snippet,page_count,language,access_type,citation_count,is_peer_reviewed,covers_physics_constraints,covers_llm_methods,covers_power_systems,covers_renewable_energy,covers_market_analysis,covers_anomaly_detection,relevance_score
KB_0213,conference_paper,Study on market design topic 213: question answering approaches,"Author_213A, Author_213B",2019,EPRI,10.1109/PES.2019.180607,market_design,optimization,"LoRA fine-tuning, market clearing, power flow, question answering",This paper investigates LoRA fine-tuning methods for market design applications with emphasis on market clearing techniques...,28,English,open_access,98,True,False,True,False,False,True,False,0.79
KB_0214,conference_paper,Study on market design topic 214: inertia approaches,"Author_214A, Author_214B",2020,EPRI,10.1109/PES.2020.112690,market_design,optimization,"question answering, SCADA, large language model, inertia",This paper investigates question answering methods for market design applications with emphasis on SCADA techniques...,9,English,open_access,209,True,False,True,False,False,True,False,0.67
KB_0215,regulatory_document,Study on market design topic 215: grid topology approaches,"Author_215A, Author_215B",2018,Elsevier,10.1109/PES.2018.824744,market_design,optimization,"demand forecasting, grid topology, multimodal learning, inertia",This paper investigates demand forecasting methods for market design applications with emphasis on grid topology techniques...,31,English,open_access,37,False,False,False,False,False,True,False,0.99
KB_0216,regulatory_document,Study on power systems topic 216: renewable approaches,"Author_216A, Author_216B",2016,Springer,10.1109/PES.2016.726053,power_systems,review,"market clearing, SCADA, multimodal learning, renewable",This paper investigates market clearing methods for power systems applications with emphasis on SCADA techniques...,25,English,public,22,False,False,False,True,True,False,False,0.99
KB_0217,regulatory_document,Study on AI ML topic 217: optimal power flow approaches,"Author_217A, Author_217B",2018,NERC,10.1109/PES.2018.591560,AI_ML,review,"large language model, grid topology, optimal power flow, physics-informed",This paper investigates large language model methods for AI ML applications with emphasis on grid topology techniques...,21,English,public,117,False,True,True,False,False,False,False,0.82
KB_0218,conference_paper,Study on AI ML topic 218: grid topology approaches,"Author_218A, Author_218B",2022,EPRI,10.1109/PES.2022.209146,AI_ML,control,"grid topology, SCADA, anomaly detection, curtailment",This paper investigates grid topology methods for AI ML applications with emphasis on SCADA techniques...,35,English,public,170,True,False,False,False,False,False,True,0.69
KB_0219,ieee_standard,Study on grid operations topic 219: power flow approaches,"Author_219A, Author_219B",2023,IEA,10.1109/PES.2023.889268,grid_operations,analysis,"inertia, power flow, large language model, grid topology",This paper investigates inertia methods for grid operations applications with emphasis on power flow techniques...,44,English,public,203,False,False,True,True,False,False,False,0.98
KB_0220,ieee_standard,Study on grid operations topic 220: demand forecasting approaches,"Author_220A, Author_220B",2019,Elsevier,10.1109/PES.2019.161169,grid_operations,optimization,"LoRA fine-tuning, demand forecasting, inertia, optimal power flow",This paper investigates LoRA fine-tuning methods for grid operations applications with emphasis on demand forecasting techniques...,14,English,public,119,False,False,True,True,False,False,False,0.92
KB_0221,journal_article,Study on power systems topic 221: physics-informed approaches,"Author_221A, Author_221B",2024,IET,10.1109/PES.2024.208825,power_systems,review,"physics-informed, renewable, SCADA, power flow",This paper investigates physics-informed methods for power systems applications with emphasis on renewable techniques...,9,English,open_access,102,True,True,False,True,True,False,False,0.6
KB_0222,ieee_standard,Study on grid operations topic 222: question answering approaches,"Author_222A, Author_222B",2022,FERC,10.1109/PES.2022.149024,grid_operations,forecasting,"low-rank adaptation, anomaly detection, renewable, question answering",This paper investigates low-rank adaptation methods for grid operations applications with emphasis on anomaly detection techniques...,22,English,subscription,21,False,False,False,True,True,False,True,0.53
KB_0223,regulatory_document,Study on market design topic 223: GNN approaches,"Author_223A, Author_223B",2021,IEA,10.1109/PES.2021.166869,market_design,optimization,"power flow, low-rank adaptation, GNN, curtailment",This paper investigates power flow methods for market design applications with emphasis on low-rank adaptation techniques...,34,English,subscription,84,False,False,False,False,False,True,False,0.81
KB_0224,regulatory_document,Study on AI ML topic 224: multimodal learning approaches,"Author_224A, Author_224B",2020,EPRI,10.1109/PES.2020.773967,AI_ML,forecasting,"renewable, physics-informed, multimodal learning, GNN",This paper investigates renewable methods for AI ML applications with emphasis on physics-informed techniques...,24,English,subscription,21,False,True,False,False,True,False,False,0.58
KB_0225,conference_paper,Study on power systems topic 225: market clearing approaches,"Author_225A, Author_225B",2017,CIGRE,10.1109/PES.2017.460908,power_systems,control,"voltage stability, anomaly detection, question answering, market clearing",This paper investigates voltage stability methods for power systems applications with emphasis on anomaly detection techniques...,38,English,open_access,263,True,False,False,True,False,False,True,0.96
KB_0226,grid_code,Study on AI ML topic 226: decision support approaches,"Author_226A, Author_226B",2020,IEEE,10.1109/PES.2020.588818,AI_ML,control,"decision support, power flow, multimodal learning, GNN",This paper investigates decision support methods for AI ML applications with emphasis on power flow techniques...,18,English,public,25,False,False,False,False,False,False,False,0.65
KB_0227,technical_report,Study on energy policy topic 227: voltage stability approaches,"Author_227A, Author_227B",2022,IET,10.1109/PES.2022.279323,energy_policy,control,"curtailment, voltage stability, market clearing, LoRA fine-tuning",This paper investigates curtailment methods for energy policy applications with emphasis on voltage stability techniques...,24,English,public,129,False,False,True,False,False,False,False,0.68
KB_0228,ieee_standard,Study on AI ML topic 228: grid topology approaches,"Author_228A, Author_228B",2019,ENTSO-E,10.1109/PES.2019.564811,AI_ML,control,"question answering, unit commitment, grid topology, anomaly detection",This paper investigates question answering methods for AI ML applications with emphasis on unit commitment techniques...,42,English,public,160,False,False,False,False,False,False,True,0.53
KB_0229,conference_paper,Study on renewable energy topic 229: inertia approaches,"Author_229A, Author_229B",2023,FERC,10.1109/PES.2023.123121,renewable_energy,modeling,"multimodal learning, inertia, GNN, market clearing",This paper investigates multimodal learning methods for renewable energy applications with emphasis on inertia techniques...,42,English,subscription,278,True,False,False,False,True,False,False,0.78
KB_0230,technical_report,Study on power systems topic 230: SCADA approaches,"Author_230A, Author_230B",2017,ENTSO-E,10.1109/PES.2017.290863,power_systems,control,"renewable, LoRA fine-tuning, inertia, SCADA",This paper investigates renewable methods for power systems applications with emphasis on LoRA fine-tuning techniques...,24,English,subscription,218,False,False,True,True,True,False,False,0.82
KB_0231,technical_report,Study on grid operations topic 231: demand forecasting approaches,"Author_231A, Author_231B",2017,Springer,10.1109/PES.2017.492799,grid_operations,analysis,"renewable, demand forecasting, voltage stability, power flow",This paper investigates renewable methods for grid operations applications with emphasis on demand forecasting techniques...,24,English,subscription,34,False,False,False,True,True,False,False,0.74
KB_0232,conference_paper,Study on energy policy topic 232: anomaly detection approaches,"Author_232A, Author_232B",2021,ENTSO-E,10.1109/PES.2021.244108,energy_policy,forecasting,"voltage stability, renewable, question answering, anomaly detection",This paper investigates voltage stability methods for energy policy applications with emphasis on renewable techniques...,32,English,subscription,231,True,False,False,False,True,False,True,0.86
KB_0233,journal_article,Study on energy policy topic 233: low-rank adaptation approaches,"Author_233A, Author_233B",2019,CIGRE,10.1109/PES.2019.621127,energy_policy,review,"large language model, unit commitment, low-rank adaptation, anomaly detection",This paper investigates large language model methods for energy policy applications with emphasis on unit commitment techniques...,21,English,public,110,True,False,True,False,False,False,True,0.53
KB_0234,conference_paper,Study on energy policy topic 234: decision support approaches,"Author_234A, Author_234B",2018,DOE,10.1109/PES.2018.599239,energy_policy,forecasting,"inertia, question answering, renewable, decision support",This paper investigates inertia methods for energy policy applications with emphasis on question answering techniques...,8,English,open_access,195,True,False,False,False,True,False,False,0.93
